cash,date,BTCUSD
172126.65350615061,2013-05-24,0.0
172126.65350615061,2013-05-25,0.0
172126.65350615061,2013-05-26,0.0
172126.65350615061,2013-05-27,0.0
172126.65350615061,2013-05-28,0.0
172126.65350615061,2013-05-29,0.0
172126.65350615061,2013-05-30,0.0
172126.65350615061,2013-05-31,0.0
172126.65350615061,2013-06-01,0.0
172126.65350615061,2013-06-02,0.0
172126.65350615061,2013-06-03,0.0
172126.65350615061,2013-06-04,0.0
172126.65350615061,2013-06-05,0.0
172126.65350615061,2013-06-06,0.0
172126.65350615061,2013-06-07,0.0
172126.65350615061,2013-06-08,0.0
172126.65350615061,2013-06-09,0.0
172126.65350615061,2013-06-10,0.0
172126.65350615061,2013-06-11,0.0
172126.65350615061,2013-06-12,0.0
172126.65350615061,2013-06-13,0.0
172126.65350615061,2013-06-14,0.0
172126.65350615061,2013-06-15,0.0
172126.65350615061,2013-06-16,0.0
172126.65350615061,2013-06-17,0.0
172126.65350615061,2013-06-18,0.0
172126.65350615061,2013-06-19,0.0
172126.65350615061,2013-06-20,0.0
172126.65350615061,2013-06-21,0.0
172126.65350615061,2013-06-22,0.0
172126.65350615061,2013-06-23,0.0
172126.65350615061,2013-06-24,0.0
172126.65350615061,2013-06-25,0.0
172126.65350615061,2013-06-26,0.0
172126.65350615061,2013-06-27,0.0
172126.65350615061,2013-06-28,0.0
172126.65350615061,2013-06-29,0.0
172126.65350615061,2013-06-30,0.0
172126.65350615061,2013-07-01,0.0
172126.65350615061,2013-07-02,0.0
172126.65350615061,2013-07-03,0.0
172126.65350615061,2013-07-04,0.0
172126.65350615061,2013-07-05,0.0
157756.3096959506,2013-07-06,14366.034
143487.4253144506,2013-07-07,28630.639000000006
128910.80138855556,2013-07-08,43202.89125022
114402.25412975557,2013-07-09,57707.08725021999
99772.7918541422,2013-07-10,72332.16200340739
84178.41451520813,2013-07-11,87921.8624322128
68367.8229393154,2013-07-12,103727.71225315926
52307.762366115436,2013-07-13,119782.95625315927
36075.35710501543,2013-07-14,136010.49325315928
20136.6829368154,2013-07-15,151944.38725315928
20136.68293681537,2013-07-16,151944.38725315928
20136.68293681537,2013-07-17,151944.38725315928
20136.6829368154,2013-07-18,151944.38725315928
10953.820904415392,2013-07-19,161124.4952531593
10953.820904415392,2013-07-20,161124.4952531593
10528.593248692632,2013-07-21,161549.5953788443
10528.593248692632,2013-07-22,161549.5953788443
10528.593248692661,2013-07-23,161549.5953788443
10528.593248692661,2013-07-24,161549.5953788443
10528.593248692632,2013-07-25,161549.5953788443
10528.593248692661,2013-07-26,161549.5953788443
10528.593248692632,2013-07-27,161549.5953788443
10528.593248692661,2013-07-28,161549.5953788443
10528.593248692661,2013-07-29,161549.5953788443
10528.593248692632,2013-07-30,161549.5953788443
10528.593248692632,2013-07-31,161549.5953788443
10528.593248692632,2013-08-01,161549.5953788443
10528.593248692632,2013-08-02,161549.5953788443
10528.593248692661,2013-08-03,161549.5953788443
10528.593248692632,2013-08-04,161549.5953788443
10528.593248692632,2013-08-05,161549.5953788443
10528.593248692632,2013-08-06,161549.5953788443
10528.593248692632,2013-08-07,161549.5953788443
10528.593248692661,2013-08-08,161549.5953788443
10528.593248692661,2013-08-09,161549.5953788443
10528.593248692661,2013-08-10,161549.5953788443
10528.593248692632,2013-08-11,161549.5953788443
10528.593248692632,2013-08-12,161549.5953788443
10528.593248692632,2013-08-13,161549.5953788443
10528.593248692632,2013-08-14,161549.5953788443
10528.593248692661,2013-08-15,161549.5953788443
10528.593248692632,2013-08-16,161549.5953788443
10528.593248692661,2013-08-17,161549.5953788443
10528.593248692661,2013-08-18,161549.5953788443
10528.593248692632,2013-08-19,161549.5953788443
10528.593248692632,2013-08-20,161549.5953788443
10528.593248692632,2013-08-21,161549.5953788443
10528.593248692632,2013-08-22,161549.5953788443
10528.593248692632,2013-08-23,161549.5953788443
10528.593248692632,2013-08-24,161549.5953788443
10528.593248692632,2013-08-25,161549.5953788443
10528.593248692632,2013-08-26,161549.5953788443
10528.593248692632,2013-08-27,161549.5953788443
10528.593248692632,2013-08-28,161549.5953788443
10528.593248692632,2013-08-29,161549.5953788443
10528.593248692661,2013-08-30,161549.5953788443
10528.593248692632,2013-08-31,161549.5953788443
10528.593248692632,2013-09-01,161549.5953788443
10528.593248692632,2013-09-02,161549.5953788443
10528.593248692632,2013-09-03,161549.5953788443
10528.593248692632,2013-09-04,161549.5953788443
10528.593248692632,2013-09-05,161549.5953788443
10528.593248692661,2013-09-06,161549.5953788443
10528.593248692632,2013-09-07,161549.5953788443
10528.593248692632,2013-09-08,161549.5953788443
10528.593248692632,2013-09-09,161549.5953788443
10528.593248692632,2013-09-10,161549.5953788443
10528.593248692661,2013-09-11,161549.5953788443
10528.593248692632,2013-09-12,161549.5953788443
10528.593248692661,2013-09-13,161549.5953788443
10528.593248692661,2013-09-14,161549.5953788443
10528.593248692661,2013-09-15,161549.5953788443
10528.593248692661,2013-09-16,161549.5953788443
10528.593248692661,2013-09-17,161549.5953788443
10528.593248692632,2013-09-18,161549.5953788443
10528.593248692632,2013-09-19,161549.5953788443
10528.593248692632,2013-09-20,161549.5953788443
10528.593248692661,2013-09-21,161549.5953788443
10528.593248692661,2013-09-22,161549.5953788443
10528.593248692632,2013-09-23,161549.5953788443
10528.593248692661,2013-09-24,161549.5953788443
10528.593248692632,2013-09-25,161549.5953788443
10528.593248692632,2013-09-26,161549.5953788443
10528.593248692661,2013-09-27,161549.5953788443
10528.593248692661,2013-09-28,161549.5953788443
10528.593248692661,2013-09-29,161549.5953788443
10528.593248692632,2013-09-30,161549.5953788443
10528.593248692661,2013-10-01,161549.5953788443
10528.593248692632,2013-10-02,161549.5953788443
10528.593248692632,2013-10-03,161549.5953788443
10528.593248692632,2013-10-04,161549.5953788443
10528.593248692661,2013-10-05,161549.5953788443
10528.593248692661,2013-10-06,161549.5953788443
10528.593248692632,2013-10-07,161549.5953788443
10528.593248692632,2013-10-08,161549.5953788443
10528.593248692632,2013-10-09,161549.5953788443
10528.593248692661,2013-10-10,161549.5953788443
10528.593248692632,2013-10-11,161549.5953788443
10528.593248692661,2013-10-12,161549.5953788443
10528.593248692632,2013-10-13,161549.5953788443
10528.593248692632,2013-10-14,161549.5953788443
10528.593248692632,2013-10-15,161549.5953788443
10528.593248692632,2013-10-16,161549.5953788443
10528.593248692632,2013-10-17,161549.5953788443
10528.59324869269,2013-10-18,161549.5953788443
10528.59324869269,2013-10-19,161549.5953788443
10528.593248692632,2013-10-20,161549.5953788443
10528.59324869269,2013-10-21,161549.5953788443
10528.59324869269,2013-10-22,161549.5953788443
10528.593248692632,2013-10-23,161549.5953788443
10528.59324869269,2013-10-24,161549.5953788443
10528.593248692632,2013-10-25,161549.5953788443
10528.59324869269,2013-10-26,161549.5953788443
10528.59324869269,2013-10-27,161549.5953788443
10528.59324869269,2013-10-28,161549.5953788443
10528.59324869269,2013-10-29,161549.5953788443
10528.593248692632,2013-10-30,161549.5953788443
10528.593248692632,2013-10-31,161549.5953788443
10528.593248692632,2013-11-01,161549.5953788443
10528.59324869269,2013-11-02,161549.5953788443
10528.593248692574,2013-11-03,161549.5953788443
10528.593248692632,2013-11-04,161549.5953788443
10528.593248692632,2013-11-05,161549.5953788443
10528.593248692574,2013-11-06,161549.5953788443
10528.593248692574,2013-11-07,161549.5953788443
67625.35566512821,2013-11-08,147894.14267998995
125959.80337467452,2013-11-09,134238.6899811356
180853.29528356844,2013-11-10,120663.09373081253
239987.89757916838,2013-11-11,106927.78458342687
299957.6342592684,2013-11-12,93432.04478163512
365652.2975122526,2013-11-13,80096.017876906
432760.94787555264,2013-11-14,67239.12966336476
497013.516613452,2013-11-15,54781.52369248008
565213.789391752,2013-11-16,42244.061273064086
637753.476954952,2013-11-17,30105.88109630465
732724.338371729,2013-11-18,18766.265404858335
791667.7361143788,2013-11-19,9982.056066414008
866520.2384986472,2013-11-20,0.0
866520.2384986472,2013-11-21,0.0
866520.2384986472,2013-11-22,0.0
866520.2384986472,2013-11-23,0.0
866520.2384986472,2013-11-24,0.0
866520.2384986472,2013-11-25,0.0
866520.2384986472,2013-11-26,0.0
866520.2384986472,2013-11-27,0.0
866520.2384986472,2013-11-28,0.0
866520.2384986472,2013-11-29,0.0
866520.2384986472,2013-11-30,0.0
866520.2384986472,2013-12-01,0.0
866520.2384986472,2013-12-02,0.0
866520.2384986472,2013-12-03,0.0
866520.2384986472,2013-12-04,0.0
866520.2384986472,2013-12-05,0.0
866520.2384986472,2013-12-06,0.0
866520.2384986472,2013-12-07,0.0
866520.2384986472,2013-12-08,0.0
866520.2384986472,2013-12-09,0.0
866520.2384986472,2013-12-10,0.0
866520.2384986472,2013-12-11,0.0
866520.2384986472,2013-12-12,0.0
866520.2384986472,2013-12-13,0.0
866520.2384986472,2013-12-14,0.0
866520.2384986472,2013-12-15,0.0
866520.2384986472,2013-12-16,0.0
866520.2384986472,2013-12-17,0.0
866520.2384986472,2013-12-18,0.0
866520.2384986472,2013-12-19,0.0
866520.2384986472,2013-12-20,0.0
866520.2384986472,2013-12-21,0.0
866520.2384986472,2013-12-22,0.0
866520.2384986472,2013-12-23,0.0
866520.2384986472,2013-12-24,0.0
866520.2384986472,2013-12-25,0.0
866520.2384986472,2013-12-26,0.0
866520.2384986472,2013-12-27,0.0
866520.2384986472,2013-12-28,0.0
866520.2384986472,2013-12-29,0.0
866520.2384986472,2013-12-30,0.0
866520.2384986472,2013-12-31,0.0
866520.2384986472,2014-01-01,0.0
866520.2384986472,2014-01-02,0.0
866520.2384986472,2014-01-03,0.0
866520.2384986472,2014-01-04,0.0
866520.2384986472,2014-01-05,0.0
866520.2384986472,2014-01-06,0.0
866520.2384986472,2014-01-07,0.0
866520.2384986472,2014-01-08,0.0
866520.2384986472,2014-01-09,0.0
866520.2384986472,2014-01-10,0.0
866520.2384986472,2014-01-11,0.0
866520.2384986472,2014-01-12,0.0
866520.2384986472,2014-01-13,0.0
866520.2384986472,2014-01-14,0.0
866520.2384986472,2014-01-15,0.0
866520.2384986472,2014-01-16,0.0
866520.2384986472,2014-01-17,0.0
866520.2384986472,2014-01-18,0.0
866520.2384986472,2014-01-19,0.0
866520.2384986472,2014-01-20,0.0
866520.2384986472,2014-01-21,0.0
866520.2384986472,2014-01-22,0.0
866520.2384986472,2014-01-23,0.0
866520.2384986472,2014-01-24,0.0
866520.2384986472,2014-01-25,0.0
866520.2384986472,2014-01-26,0.0
866520.2384986472,2014-01-27,0.0
866520.2384986472,2014-01-28,0.0
866520.2384986472,2014-01-29,0.0
866520.2384986472,2014-01-30,0.0
866520.2384986472,2014-01-31,0.0
866520.2384986472,2014-02-01,0.0
866520.2384986472,2014-02-02,0.0
866520.2384986472,2014-02-03,0.0
866520.2384986472,2014-02-04,0.0
866520.2384986472,2014-02-05,0.0
866520.2384986472,2014-02-06,0.0
866520.2384986472,2014-02-07,0.0
866520.2384986472,2014-02-08,0.0
866520.2384986472,2014-02-09,0.0
866520.2384986472,2014-02-10,0.0
866520.2384986472,2014-02-11,0.0
866520.2384986472,2014-02-12,0.0
866520.2384986472,2014-02-13,0.0
866520.2384986472,2014-02-14,0.0
866520.2384986472,2014-02-15,0.0
866520.2384986472,2014-02-16,0.0
866520.2384986472,2014-02-17,0.0
866520.2384986472,2014-02-18,0.0
866520.2384986472,2014-02-19,0.0
866520.2384986472,2014-02-20,0.0
866520.2384986472,2014-02-21,0.0
866520.2384986472,2014-02-22,0.0
866520.2384986472,2014-02-23,0.0
866520.2384986472,2014-02-24,0.0
866520.2384986472,2014-02-25,0.0
866520.2384986472,2014-02-26,0.0
866520.2384986472,2014-02-27,0.0
866520.2384986472,2014-02-28,0.0
866520.2384986472,2014-03-01,0.0
866520.2384986472,2014-03-02,0.0
866520.2384986472,2014-03-03,0.0
866520.2384986472,2014-03-04,0.0
866520.2384986472,2014-03-05,0.0
866520.2384986472,2014-03-06,0.0
866520.2384986472,2014-03-07,0.0
866520.2384986472,2014-03-08,0.0
866520.2384986472,2014-03-09,0.0
866520.2384986472,2014-03-10,0.0
866520.2384986472,2014-03-11,0.0
866520.2384986472,2014-03-12,0.0
866520.2384986472,2014-03-13,0.0
866520.2384986472,2014-03-14,0.0
866520.2384986472,2014-03-15,0.0
866520.2384986472,2014-03-16,0.0
866520.2384986472,2014-03-17,0.0
866520.2384986472,2014-03-18,0.0
866520.2384986472,2014-03-19,0.0
866520.2384986472,2014-03-20,0.0
866520.2384986472,2014-03-21,0.0
866520.2384986472,2014-03-22,0.0
866520.2384986472,2014-03-23,0.0
866520.2384986472,2014-03-24,0.0
866520.2384986472,2014-03-25,0.0
866520.2384986472,2014-03-26,0.0
866520.2384986472,2014-03-27,0.0
866520.2384986472,2014-03-28,0.0
866520.2384986472,2014-03-29,0.0
866520.2384986472,2014-03-30,0.0
866520.2384986472,2014-03-31,0.0
866520.2384986472,2014-04-01,0.0
866520.2384986472,2014-04-02,0.0
866520.2384986472,2014-04-03,0.0
866520.2384986472,2014-04-04,0.0
866520.2384986472,2014-04-05,0.0
866520.2384986472,2014-04-06,0.0
866520.2384986472,2014-04-07,0.0
866520.2384986472,2014-04-08,0.0
866520.2384986472,2014-04-09,0.0
866520.2384986472,2014-04-10,0.0
866520.2384986472,2014-04-11,0.0
866520.2384986472,2014-04-12,0.0
866520.2384986472,2014-04-13,0.0
866520.2384986472,2014-04-14,0.0
866520.2384986472,2014-04-15,0.0
866520.2384986472,2014-04-16,0.0
866520.2384986472,2014-04-17,0.0
866520.2384986472,2014-04-18,0.0
866520.2384986472,2014-04-19,0.0
866520.2384986472,2014-04-20,0.0
866520.2384986472,2014-04-21,0.0
866520.2384986472,2014-04-22,0.0
866520.2384986472,2014-04-23,0.0
866520.2384986472,2014-04-24,0.0
866520.2384986472,2014-04-25,0.0
866520.2384986472,2014-04-26,0.0
866520.2384986472,2014-04-27,0.0
866520.2384986472,2014-04-28,0.0
866520.2384986472,2014-04-29,0.0
866520.2384986472,2014-04-30,0.0
866520.2384986472,2014-05-01,0.0
866520.2384986472,2014-05-02,0.0
866520.2384986472,2014-05-03,0.0
866520.2384986472,2014-05-04,0.0
866520.2384986472,2014-05-05,0.0
866520.2384986472,2014-05-06,0.0
866520.2384986472,2014-05-07,0.0
866520.2384986472,2014-05-08,0.0
866520.2384986472,2014-05-09,0.0
866520.2384986472,2014-05-10,0.0
866520.2384986472,2014-05-11,0.0
866520.2384986472,2014-05-12,0.0
866520.2384986472,2014-05-13,0.0
866520.2384986472,2014-05-14,0.0
866520.2384986472,2014-05-15,0.0
866520.2384986472,2014-05-16,0.0
866520.2384986472,2014-05-17,0.0
866520.2384986472,2014-05-18,0.0
866520.2384986472,2014-05-19,0.0
866520.2384986472,2014-05-20,0.0
866520.2384986472,2014-05-21,0.0
866520.2384986472,2014-05-22,0.0
866520.2384986472,2014-05-23,0.0
866520.2384986472,2014-05-24,0.0
866520.2384986472,2014-05-25,0.0
866520.2384986472,2014-05-26,0.0
866520.2384986472,2014-05-27,0.0
866520.2384986472,2014-05-28,0.0
866520.2384986472,2014-05-29,0.0
866520.2384986472,2014-05-30,0.0
866520.2384986472,2014-05-31,0.0
866520.2384986472,2014-06-01,0.0
866520.2384986472,2014-06-02,0.0
866520.2384986472,2014-06-03,0.0
866520.2384986472,2014-06-04,0.0
866520.2384986472,2014-06-05,0.0
866520.2384986472,2014-06-06,0.0
866520.2384986472,2014-06-07,0.0
866520.2384986472,2014-06-08,0.0
866520.2384986472,2014-06-09,0.0
866520.2384986472,2014-06-10,0.0
866520.2384986472,2014-06-11,0.0
866520.2384986472,2014-06-12,0.0
866520.2384986472,2014-06-13,0.0
866520.2384986472,2014-06-14,0.0
866520.2384986472,2014-06-15,0.0
866520.2384986472,2014-06-16,0.0
866520.2384986472,2014-06-17,0.0
866520.2384986472,2014-06-18,0.0
866520.2384986472,2014-06-19,0.0
866520.2384986472,2014-06-20,0.0
866520.2384986472,2014-06-21,0.0
866520.2384986472,2014-06-22,0.0
866520.2384986472,2014-06-23,0.0
866520.2384986472,2014-06-24,0.0
866520.2384986472,2014-06-25,0.0
866520.2384986472,2014-06-26,0.0
866520.2384986472,2014-06-27,0.0
866520.2384986472,2014-06-28,0.0
866520.2384986472,2014-06-29,0.0
866520.2384986472,2014-06-30,0.0
866520.2384986472,2014-07-01,0.0
866520.2384986472,2014-07-02,0.0
866520.2384986472,2014-07-03,0.0
866520.2384986472,2014-07-04,0.0
866520.2384986472,2014-07-05,0.0
866520.2384986472,2014-07-06,0.0
866520.2384986472,2014-07-07,0.0
866520.2384986472,2014-07-08,0.0
866520.2384986472,2014-07-09,0.0
866520.2384986472,2014-07-10,0.0
866520.2384986472,2014-07-11,0.0
866520.2384986472,2014-07-12,0.0
866520.2384986472,2014-07-13,0.0
866520.2384986472,2014-07-14,0.0
866520.2384986472,2014-07-15,0.0
866520.2384986472,2014-07-16,0.0
866520.2384986472,2014-07-17,0.0
866520.2384986472,2014-07-18,0.0
866520.2384986472,2014-07-19,0.0
866520.2384986472,2014-07-20,0.0
866520.2384986472,2014-07-21,0.0
866520.2384986472,2014-07-22,0.0
866520.2384986472,2014-07-23,0.0
866520.2384986472,2014-07-24,0.0
866520.2384986472,2014-07-25,0.0
866520.2384986472,2014-07-26,0.0
866520.2384986472,2014-07-27,0.0
866520.2384986472,2014-07-28,0.0
866520.2384986472,2014-07-29,0.0
866520.2384986472,2014-07-30,0.0
866520.2384986472,2014-07-31,0.0
866520.2384986472,2014-08-01,0.0
866520.2384986472,2014-08-02,0.0
866520.2384986472,2014-08-03,0.0
866520.2384986472,2014-08-04,0.0
866520.2384986472,2014-08-05,0.0
866520.2384986472,2014-08-06,0.0
866520.2384986472,2014-08-07,0.0
866520.2384986472,2014-08-08,0.0
866520.2384986472,2014-08-09,0.0
866520.2384986472,2014-08-10,0.0
866520.2384986472,2014-08-11,0.0
866520.2384986472,2014-08-12,0.0
866520.2384986472,2014-08-13,0.0
866520.2384986472,2014-08-14,0.0
866520.2384986472,2014-08-15,0.0
866520.2384986472,2014-08-16,0.0
866520.2384986472,2014-08-17,0.0
866520.2384986472,2014-08-18,0.0
866520.2384986472,2014-08-19,0.0
866520.2384986472,2014-08-20,0.0
866520.2384986472,2014-08-21,0.0
866520.2384986472,2014-08-22,0.0
866520.2384986472,2014-08-23,0.0
866520.2384986472,2014-08-24,0.0
866520.2384986472,2014-08-25,0.0
866520.2384986472,2014-08-26,0.0
866520.2384986472,2014-08-27,0.0
866520.2384986472,2014-08-28,0.0
866520.2384986472,2014-08-29,0.0
866520.2384986472,2014-08-30,0.0
866520.2384986472,2014-08-31,0.0
866520.2384986472,2014-09-01,0.0
866520.2384986472,2014-09-02,0.0
866520.2384986472,2014-09-03,0.0
866520.2384986472,2014-09-04,0.0
866520.2384986472,2014-09-05,0.0
866520.2384986472,2014-09-06,0.0
866520.2384986472,2014-09-07,0.0
866520.2384986472,2014-09-08,0.0
866520.2384986472,2014-09-09,0.0
866520.2384986472,2014-09-10,0.0
866520.2384986472,2014-09-11,0.0
866520.2384986472,2014-09-12,0.0
866520.2384986472,2014-09-13,0.0
866520.2384986472,2014-09-14,0.0
866520.2384986472,2014-09-15,0.0
866520.2384986472,2014-09-16,0.0
866520.2384986472,2014-09-17,0.0
866520.2384986472,2014-09-18,0.0
866520.2384986472,2014-09-19,0.0
866520.2384986472,2014-09-20,0.0
866520.2384986472,2014-09-21,0.0
866520.2384986472,2014-09-22,0.0
866520.2384986472,2014-09-23,0.0
866520.2384986472,2014-09-24,0.0
866520.2384986472,2014-09-25,0.0
866520.2384986472,2014-09-26,0.0
866520.2384986472,2014-09-27,0.0
866520.2384986472,2014-09-28,0.0
866520.2384986472,2014-09-29,0.0
866520.2384986472,2014-09-30,0.0
866520.2384986472,2014-10-01,0.0
866520.2384986472,2014-10-02,0.0
866520.2384986472,2014-10-03,0.0
866520.2384986472,2014-10-04,0.0
866520.2384986472,2014-10-05,0.0
866520.2384986472,2014-10-06,0.0
866520.2384986472,2014-10-07,0.0
866520.2384986472,2014-10-08,0.0
866520.2384986472,2014-10-09,0.0
866520.2384986472,2014-10-10,0.0
866520.2384986472,2014-10-11,0.0
866520.2384986472,2014-10-12,0.0
866520.2384986472,2014-10-13,0.0
866520.2384986472,2014-10-14,0.0
866520.2384986472,2014-10-15,0.0
866520.2384986472,2014-10-16,0.0
866520.2384986472,2014-10-17,0.0
866520.2384986472,2014-10-18,0.0
866520.2384986472,2014-10-19,0.0
866520.2384986472,2014-10-20,0.0
866520.2384986472,2014-10-21,0.0
866520.2384986472,2014-10-22,0.0
866520.2384986472,2014-10-23,0.0
866520.2384986472,2014-10-24,0.0
866520.2384986472,2014-10-25,0.0
866520.2384986472,2014-10-26,0.0
866520.2384986472,2014-10-27,0.0
866520.2384986472,2014-10-28,0.0
866520.2384986472,2014-10-29,0.0
866520.2384986472,2014-10-30,0.0
866520.2384986472,2014-10-31,0.0
866520.2384986472,2014-11-01,0.0
866520.2384986472,2014-11-02,0.0
866520.2384986472,2014-11-03,0.0
866520.2384986472,2014-11-04,0.0
866520.2384986472,2014-11-05,0.0
866520.2384986472,2014-11-06,0.0
866520.2384986472,2014-11-07,0.0
866520.2384986472,2014-11-08,0.0
866520.2384986472,2014-11-09,0.0
866520.2384986472,2014-11-10,0.0
866520.2384986472,2014-11-11,0.0
866520.2384986472,2014-11-12,0.0
866520.2384986472,2014-11-13,0.0
866520.2384986472,2014-11-14,0.0
866520.2384986472,2014-11-15,0.0
866520.2384986472,2014-11-16,0.0
866520.2384986472,2014-11-17,0.0
866520.2384986472,2014-11-18,0.0
866520.2384986472,2014-11-19,0.0
866520.2384986472,2014-11-20,0.0
866520.2384986472,2014-11-21,0.0
866520.2384986472,2014-11-22,0.0
866520.2384986472,2014-11-23,0.0
866520.2384986472,2014-11-24,0.0
866520.2384986472,2014-11-25,0.0
866520.2384986472,2014-11-26,0.0
866520.2384986472,2014-11-27,0.0
866520.2384986472,2014-11-28,0.0
866520.2384986472,2014-11-29,0.0
866520.2384986472,2014-11-30,0.0
866520.2384986472,2014-12-01,0.0
866520.2384986472,2014-12-02,0.0
866520.2384986472,2014-12-03,0.0
866520.2384986472,2014-12-04,0.0
866520.2384986472,2014-12-05,0.0
866520.2384986472,2014-12-06,0.0
866520.2384986472,2014-12-07,0.0
866520.2384986472,2014-12-08,0.0
866520.2384986472,2014-12-09,0.0
866520.2384986472,2014-12-10,0.0
866520.2384986472,2014-12-11,0.0
866520.2384986472,2014-12-12,0.0
866520.2384986472,2014-12-13,0.0
866520.2384986472,2014-12-14,0.0
866520.2384986472,2014-12-15,0.0
866520.2384986472,2014-12-16,0.0
866520.2384986472,2014-12-17,0.0
866520.2384986472,2014-12-18,0.0
866520.2384986472,2014-12-19,0.0
866520.2384986472,2014-12-20,0.0
866520.2384986472,2014-12-21,0.0
866520.2384986472,2014-12-22,0.0
866520.2384986472,2014-12-23,0.0
866520.2384986472,2014-12-24,0.0
866520.2384986472,2014-12-25,0.0
866520.2384986472,2014-12-26,0.0
866520.2384986472,2014-12-27,0.0
794319.0286318471,2014-12-28,72179.556
722185.3970324472,2014-12-29,144291.554
650086.1437434471,2014-12-30,216369.184
578191.0106721472,2014-12-31,288242.755
505623.2468721472,2015-01-01,360788.755
433705.5250262472,2015-01-02,432684.908
361767.5060930471,2015-01-03,504601.352
294547.120640195,2015-01-04,571801.5773852365
229443.8675217951,2015-01-05,636885.3053852365
163487.31449019513,2015-01-06,702822.0773852365
98075.85693819518,2015-01-07,768213.9173852365
32391.85164639505,2015-01-08,833878.2233852366
32391.85164639505,2015-01-09,833878.2233852366
32391.85164639505,2015-01-10,833878.2233852366
32391.85164639505,2015-01-11,833878.2233852366
32391.85164639505,2015-01-12,833878.2233852366
32391.85164639505,2015-01-13,833878.2233852366
32391.85164639511,2015-01-14,833878.2233852366
32391.85164639505,2015-01-15,833878.2233852366
32391.851646395167,2015-01-16,833878.2233852366
32391.85164639505,2015-01-17,833878.2233852366
32391.851646395167,2015-01-18,833878.2233852366
32391.851646395167,2015-01-19,833878.2233852366
32391.85164639505,2015-01-20,833878.2233852366
32391.85164639505,2015-01-21,833878.2233852366
32391.85164639505,2015-01-22,833878.2233852366
32391.85164639505,2015-01-23,833878.2233852366
32391.85164639505,2015-01-24,833878.2233852366
32391.851646395167,2015-01-25,833878.2233852366
32391.85164639505,2015-01-26,833878.2233852366
32391.85164639505,2015-01-27,833878.2233852366
32391.851646395167,2015-01-28,833878.2233852366
32391.85164639505,2015-01-29,833878.2233852366
32391.85164639505,2015-01-30,833878.2233852366
32391.85164639505,2015-01-31,833878.2233852366
32391.85164639505,2015-02-01,833878.2233852366
32391.85164639505,2015-02-02,833878.2233852366
32391.85164639505,2015-02-03,833878.2233852366
32391.85164639505,2015-02-04,833878.2233852366
32391.851646395167,2015-02-05,833878.2233852366
32391.851646395167,2015-02-06,833878.2233852366
32391.85164639505,2015-02-07,833878.2233852366
32391.85164639505,2015-02-08,833878.2233852366
32391.85164639505,2015-02-09,833878.2233852366
32391.85164639505,2015-02-10,833878.2233852366
32391.85164639505,2015-02-11,833878.2233852366
32391.85164639505,2015-02-12,833878.2233852366
32391.85164639505,2015-02-13,833878.2233852366
32391.85164639505,2015-02-14,833878.2233852366
32391.85164639505,2015-02-15,833878.2233852366
32391.85164639505,2015-02-16,833878.2233852366
32391.85164639505,2015-02-17,833878.2233852366
32391.851646395167,2015-02-18,833878.2233852366
32391.851646395167,2015-02-19,833878.2233852366
32391.85164639505,2015-02-20,833878.2233852366
32391.85164639505,2015-02-21,833878.2233852366
32391.85164639505,2015-02-22,833878.2233852366
32391.85164639505,2015-02-23,833878.2233852366
32391.85164639505,2015-02-24,833878.2233852366
32391.85164639505,2015-02-25,833878.2233852366
32391.851646395167,2015-02-26,833878.2233852366
32391.851646395167,2015-02-27,833878.2233852366
32391.85164639505,2015-02-28,833878.2233852366
32391.85164639505,2015-03-01,833878.2233852366
32391.85164639505,2015-03-02,833878.2233852366
32391.85164639505,2015-03-03,833878.2233852366
32391.851646395167,2015-03-04,833878.2233852366
32391.85164639505,2015-03-05,833878.2233852366
32391.85164639505,2015-03-06,833878.2233852366
32391.85164639505,2015-03-07,833878.2233852366
32391.85164639505,2015-03-08,833878.2233852366
32391.851646395167,2015-03-09,833878.2233852366
32391.85164639505,2015-03-10,833878.2233852366
32391.85164639505,2015-03-11,833878.2233852366
1271.5433538950747,2015-03-12,864989.1983852366
1271.5433538950747,2015-03-13,864989.1983852366
1271.5433538950747,2015-03-14,864989.1983852366
1271.5433538950747,2015-03-15,864989.1983852366
1271.543353895191,2015-03-16,864989.1983852366
1271.5433538950747,2015-03-17,864989.1983852366
1271.5433538950747,2015-03-18,864989.1983852366
1271.5433538950747,2015-03-19,864989.1983852366
1271.5433538950747,2015-03-20,864989.1983852366
1271.5433538950747,2015-03-21,864989.1983852366
1271.543353895191,2015-03-22,864989.1983852366
1271.543353895191,2015-03-23,864989.1983852366
1271.5433538950747,2015-03-24,864989.1983852366
1271.543353895191,2015-03-25,864989.1983852366
1271.5433538950747,2015-03-26,864989.1983852366
1271.543353895191,2015-03-27,864989.1983852366
1271.5433538950747,2015-03-28,864989.1983852366
1271.5433538950747,2015-03-29,864989.1983852366
1271.5433538950747,2015-03-30,864989.1983852366
1271.5433538950747,2015-03-31,864989.1983852366
1271.543353895191,2015-04-01,864989.1983852366
1271.5433538950747,2015-04-02,864989.1983852366
1271.543353895191,2015-04-03,864989.1983852366
1271.5433538950747,2015-04-04,864989.1983852366
1271.543353895191,2015-04-05,864989.1983852366
1271.5433538950747,2015-04-06,864989.1983852366
1271.5433538950747,2015-04-07,864989.1983852366
1271.5433538950747,2015-04-08,864989.1983852366
1271.543353895191,2015-04-09,864989.1983852366
