Date,High,Low,Open,Close,Volume,Adj Close
2015-06-24,4880.1298828125,4880.1298828125,4880.1298828125,4880.1298828125,0.0,4880.1298828125
2015-06-25,4706.52001953125,4706.52001953125,4706.52001953125,4706.52001953125,0.0,4706.52001953125
2015-06-26,4336.18994140625,4336.18994140625,4336.18994140625,4336.18994140625,0.0,4336.18994140625
2015-06-29,4191.5498046875,4191.5498046875,4191.5498046875,4191.5498046875,0.0,4191.5498046875
2015-06-30,4473.0,4473.0,4473.0,4473.0,0.0,4473.0
2015-07-01,4253.02001953125,4253.02001953125,4253.02001953125,4253.02001953125,0.0,4253.02001953125
2015-07-02,4108.0,4108.0,4108.0,4108.0,0.0,4108.0
2015-07-03,3885.919921875,3885.919921875,3885.919921875,3885.919921875,0.0,3885.919921875
2015-07-06,3998.5400390625,3998.5400390625,3998.5400390625,3998.5400390625,0.0,3998.5400390625
2015-07-07,3928.0,3928.0,3928.0,3928.0,0.0,3928.0
2015-07-08,3663.0400390625,3663.0400390625,3663.0400390625,3663.0400390625,0.0,3663.0400390625
2015-07-09,3897.6298828125,3897.6298828125,3897.6298828125,3897.6298828125,0.0,3897.6298828125
2015-07-10,4106.56005859375,4106.56005859375,4106.56005859375,4106.56005859375,0.0,4106.56005859375
2015-07-13,4211.81005859375,4211.81005859375,4211.81005859375,4211.81005859375,0.0,4211.81005859375
2015-07-14,4112.14990234375,4112.14990234375,4112.14990234375,4112.14990234375,0.0,4112.14990234375
2015-07-15,3966.760009765625,3966.760009765625,3966.760009765625,3966.760009765625,0.0,3966.760009765625
2015-07-16,3997.360107421875,3997.360107421875,3997.360107421875,3997.360107421875,0.0,3997.360107421875
2015-07-17,4151.5,4151.5,4151.5,4151.5,0.0,4151.5
2015-07-20,4160.60986328125,4160.60986328125,4160.60986328125,4160.60986328125,0.0,4160.60986328125
2015-07-21,4166.009765625,4166.009765625,4166.009765625,4166.009765625,0.0,4166.009765625
2015-07-22,4157.16015625,4157.16015625,4157.16015625,4157.16015625,0.0,4157.16015625
2015-07-23,4250.81005859375,4250.81005859375,4250.81005859375,4250.81005859375,0.0,4250.81005859375
2015-07-24,4176.27978515625,4176.27978515625,4176.27978515625,4176.27978515625,0.0,4176.27978515625
2015-07-27,3818.72998046875,3818.72998046875,3818.72998046875,3818.72998046875,0.0,3818.72998046875
2015-07-28,3811.090087890625,3811.090087890625,3811.090087890625,3811.090087890625,0.0,3811.090087890625
2015-07-29,3930.3798828125,3930.3798828125,3930.3798828125,3930.3798828125,0.0,3930.3798828125
2015-07-30,3815.409912109375,3815.409912109375,3815.409912109375,3815.409912109375,0.0,3815.409912109375
2015-07-31,3816.699951171875,3816.699951171875,3816.699951171875,3816.699951171875,0.0,3816.699951171875
2015-08-03,3829.239990234375,3829.239990234375,3829.239990234375,3829.239990234375,0.0,3829.239990234375
2015-08-04,3948.159912109375,3948.159912109375,3948.159912109375,3948.159912109375,0.0,3948.159912109375
2015-08-05,3866.89990234375,3866.89990234375,3866.89990234375,3866.89990234375,0.0,3866.89990234375
2015-08-06,3831.85009765625,3831.85009765625,3831.85009765625,3831.85009765625,0.0,3831.85009765625
2015-08-07,3906.949951171875,3906.949951171875,3906.949951171875,3906.949951171875,0.0,3906.949951171875
2015-08-10,4084.360107421875,4084.360107421875,4084.360107421875,4084.360107421875,0.0,4084.360107421875
2015-08-11,4066.669921875,4066.669921875,4066.669921875,4066.669921875,0.0,4066.669921875
2015-08-12,4016.1298828125,4016.1298828125,4016.1298828125,4016.1298828125,0.0,4016.1298828125
2015-08-13,4075.4599609375,4075.4599609375,4075.4599609375,4075.4599609375,0.0,4075.4599609375
2015-08-14,4073.5400390625,4073.5400390625,4073.5400390625,4073.5400390625,0.0,4073.5400390625
2015-08-17,4077.8701171875,4077.8701171875,4077.8701171875,4077.8701171875,0.0,4077.8701171875
2015-08-18,3825.409912109375,3825.409912109375,3825.409912109375,3825.409912109375,0.0,3825.409912109375
2015-08-19,3886.139892578125,3886.139892578125,3886.139892578125,3886.139892578125,0.0,3886.139892578125
2015-08-20,3761.449951171875,3761.449951171875,3761.449951171875,3761.449951171875,0.0,3761.449951171875
2015-08-21,3589.5400390625,3589.5400390625,3589.5400390625,3589.5400390625,0.0,3589.5400390625
2015-08-24,3275.530029296875,3275.530029296875,3275.530029296875,3275.530029296875,0.0,3275.530029296875
2015-08-25,3042.929931640625,3042.929931640625,3042.929931640625,3042.929931640625,0.0,3042.929931640625
2015-08-26,3025.68994140625,3025.68994140625,3025.68994140625,3025.68994140625,0.0,3025.68994140625
2015-08-27,3205.639892578125,3205.639892578125,3205.639892578125,3205.639892578125,0.0,3205.639892578125
2015-08-28,3342.2900390625,3342.2900390625,3342.2900390625,3342.2900390625,0.0,3342.2900390625
2015-08-31,3366.5400390625,3366.5400390625,3366.5400390625,3366.5400390625,0.0,3366.5400390625
2015-09-01,3362.080078125,3362.080078125,3362.080078125,3362.080078125,0.0,3362.080078125
2015-09-02,3365.830078125,3365.830078125,3365.830078125,3365.830078125,0.0,3365.830078125
2015-09-07,3250.489990234375,3250.489990234375,3250.489990234375,3250.489990234375,0.0,3250.489990234375
2015-09-08,3334.02001953125,3334.02001953125,3334.02001953125,3334.02001953125,0.0,3334.02001953125
2015-09-09,3399.300048828125,3399.300048828125,3399.300048828125,3399.300048828125,0.0,3399.300048828125
2015-09-10,3357.56005859375,3357.56005859375,3357.56005859375,3357.56005859375,0.0,3357.56005859375
2015-09-11,3347.18994140625,3347.18994140625,3347.18994140625,3347.18994140625,0.0,3347.18994140625
2015-09-14,3281.1298828125,3281.1298828125,3281.1298828125,3281.1298828125,0.0,3281.1298828125
2015-09-15,3152.22998046875,3152.22998046875,3152.22998046875,3152.22998046875,0.0,3152.22998046875
2015-09-16,3309.25,3309.25,3309.25,3309.25,0.0,3309.25
2015-09-17,3237.0,3237.0,3237.0,3237.0,0.0,3237.0
2015-09-18,3251.27001953125,3251.27001953125,3251.27001953125,3251.27001953125,0.0,3251.27001953125
2015-09-21,3308.25,3308.25,3308.25,3308.25,0.0,3308.25
2015-09-22,3339.030029296875,3339.030029296875,3339.030029296875,3339.030029296875,0.0,3339.030029296875
2015-09-23,3263.030029296875,3263.030029296875,3263.030029296875,3263.030029296875,0.0,3263.030029296875
2015-09-24,3285.0,3285.0,3285.0,3285.0,0.0,3285.0
2015-09-25,3231.949951171875,3231.949951171875,3231.949951171875,3231.949951171875,0.0,3231.949951171875
2015-09-28,3242.75,3242.75,3242.75,3242.75,0.0,3242.75
2015-09-29,3178.85009765625,3178.85009765625,3178.85009765625,3178.85009765625,0.0,3178.85009765625
2015-09-30,3202.949951171875,3202.949951171875,3202.949951171875,3202.949951171875,0.0,3202.949951171875
2015-10-08,3296.47998046875,3296.47998046875,3296.47998046875,3296.47998046875,0.0,3296.47998046875
2015-10-09,3340.1201171875,3340.1201171875,3340.1201171875,3340.1201171875,0.0,3340.1201171875
2015-10-12,3447.68994140625,3447.68994140625,3447.68994140625,3447.68994140625,0.0,3447.68994140625
2015-10-13,3445.0400390625,3445.0400390625,3445.0400390625,3445.0400390625,0.0,3445.0400390625
2015-10-14,3406.110107421875,3406.110107421875,3406.110107421875,3406.110107421875,0.0,3406.110107421875
2015-10-15,3486.81005859375,3486.81005859375,3486.81005859375,3486.81005859375,0.0,3486.81005859375
2015-10-16,3534.06005859375,3534.06005859375,3534.06005859375,3534.06005859375,0.0,3534.06005859375
2015-10-19,3534.179931640625,3534.179931640625,3534.179931640625,3534.179931640625,0.0,3534.179931640625
2015-10-20,3577.699951171875,3577.699951171875,3577.699951171875,3577.699951171875,0.0,3577.699951171875
2015-10-21,3473.25,3473.25,3473.25,3473.25,0.0,3473.25
2015-10-22,3524.530029296875,3524.530029296875,3524.530029296875,3524.530029296875,0.0,3524.530029296875
2015-10-23,3571.239990234375,3571.239990234375,3571.239990234375,3571.239990234375,0.0,3571.239990234375
2015-10-26,3589.260009765625,3589.260009765625,3589.260009765625,3589.260009765625,0.0,3589.260009765625
2015-10-27,3592.8798828125,3592.8798828125,3592.8798828125,3592.8798828125,0.0,3592.8798828125
2015-10-28,3524.919921875,3524.919921875,3524.919921875,3524.919921875,0.0,3524.919921875
2015-10-29,3533.31005859375,3533.31005859375,3533.31005859375,3533.31005859375,0.0,3533.31005859375
2015-10-30,3534.080078125,3534.080078125,3534.080078125,3534.080078125,0.0,3534.080078125
2015-11-02,3475.9599609375,3475.9599609375,3475.9599609375,3475.9599609375,0.0,3475.9599609375
2015-11-03,3465.489990234375,3465.489990234375,3465.489990234375,3465.489990234375,0.0,3465.489990234375
2015-11-04,3628.5400390625,3628.5400390625,3628.5400390625,3628.5400390625,0.0,3628.5400390625
2015-11-05,3705.969970703125,3705.969970703125,3705.969970703125,3705.969970703125,0.0,3705.969970703125
2015-11-06,3793.3701171875,3793.3701171875,3793.3701171875,3793.3701171875,0.0,3793.3701171875
2015-11-09,3840.35009765625,3840.35009765625,3840.35009765625,3840.35009765625,0.0,3840.35009765625
2015-11-10,3833.239990234375,3833.239990234375,3833.239990234375,3833.239990234375,0.0,3833.239990234375
2015-11-11,3833.64990234375,3833.64990234375,3833.64990234375,3833.64990234375,0.0,3833.64990234375
2015-11-12,3795.320068359375,3795.320068359375,3795.320068359375,3795.320068359375,0.0,3795.320068359375
2015-11-13,3746.239990234375,3746.239990234375,3746.239990234375,3746.239990234375,0.0,3746.239990234375
2015-11-16,3764.1298828125,3764.1298828125,3764.1298828125,3764.1298828125,0.0,3764.1298828125
2015-11-17,3758.389892578125,3758.389892578125,3758.389892578125,3758.389892578125,0.0,3758.389892578125
2015-11-18,3715.580078125,3715.580078125,3715.580078125,3715.580078125,0.0,3715.580078125
2015-11-19,3774.969970703125,3774.969970703125,3774.969970703125,3774.969970703125,0.0,3774.969970703125
2015-11-20,3774.3798828125,3774.3798828125,3774.3798828125,3774.3798828125,0.0,3774.3798828125
2015-11-23,3753.330078125,3753.330078125,3753.330078125,3753.330078125,0.0,3753.330078125
2015-11-24,3753.889892578125,3753.889892578125,3753.889892578125,3753.889892578125,0.0,3753.889892578125
2015-11-25,3781.610107421875,3781.610107421875,3781.610107421875,3781.610107421875,0.0,3781.610107421875
2015-11-26,3759.429931640625,3759.429931640625,3759.429931640625,3759.429931640625,0.0,3759.429931640625
2015-11-27,3556.989990234375,3556.989990234375,3556.989990234375,3556.989990234375,0.0,3556.989990234375
2015-11-30,3566.409912109375,3566.409912109375,3566.409912109375,3566.409912109375,0.0,3566.409912109375
2015-12-01,3591.699951171875,3591.699951171875,3591.699951171875,3591.699951171875,0.0,3591.699951171875
2015-12-02,3721.9599609375,3721.9599609375,3721.9599609375,3721.9599609375,0.0,3721.9599609375
2015-12-03,3749.300048828125,3749.300048828125,3749.300048828125,3749.300048828125,0.0,3749.300048828125
2015-12-04,3677.590087890625,3677.590087890625,3677.590087890625,3677.590087890625,0.0,3677.590087890625
2015-12-07,3687.610107421875,3687.610107421875,3687.610107421875,3687.610107421875,0.0,3687.610107421875
2015-12-08,3623.02001953125,3623.02001953125,3623.02001953125,3623.02001953125,0.0,3623.02001953125
2015-12-09,3635.93994140625,3635.93994140625,3635.93994140625,3635.93994140625,0.0,3635.93994140625
2015-12-10,3623.080078125,3623.080078125,3623.080078125,3623.080078125,0.0,3623.080078125
2015-12-11,3608.06005859375,3608.06005859375,3608.06005859375,3608.06005859375,0.0,3608.06005859375
2015-12-14,3711.320068359375,3711.320068359375,3711.320068359375,3711.320068359375,0.0,3711.320068359375
2015-12-15,3694.389892578125,3694.389892578125,3694.389892578125,3694.389892578125,0.0,3694.389892578125
2015-12-16,3685.43994140625,3685.43994140625,3685.43994140625,3685.43994140625,0.0,3685.43994140625
2015-12-17,3755.889892578125,3755.889892578125,3755.889892578125,3755.889892578125,0.0,3755.889892578125
2015-12-18,3767.909912109375,3767.909912109375,3767.909912109375,3767.909912109375,0.0,3767.909912109375
2015-12-21,3865.969970703125,3865.969970703125,3865.969970703125,3865.969970703125,0.0,3865.969970703125
2015-12-22,3876.72998046875,3876.72998046875,3876.72998046875,3876.72998046875,0.0,3876.72998046875
2015-12-23,3866.3798828125,3866.3798828125,3866.3798828125,3866.3798828125,0.0,3866.3798828125
2015-12-24,3829.39990234375,3829.39990234375,3829.39990234375,3829.39990234375,0.0,3829.39990234375
2015-12-25,3838.199951171875,3838.199951171875,3838.199951171875,3838.199951171875,0.0,3838.199951171875
2015-12-28,3727.6298828125,3727.6298828125,3727.6298828125,3727.6298828125,0.0,3727.6298828125
2015-12-29,3761.8798828125,3761.8798828125,3761.8798828125,3761.8798828125,0.0,3761.8798828125
2015-12-30,3765.179931640625,3765.179931640625,3765.179931640625,3765.179931640625,0.0,3765.179931640625
2015-12-31,3731.0,3731.0,3731.0,3731.0,0.0,3731.0
2016-01-04,3469.070068359375,3469.070068359375,3469.070068359375,3469.070068359375,0.0,3469.070068359375
2016-01-05,3478.780029296875,3478.780029296875,3478.780029296875,3478.780029296875,0.0,3478.780029296875
2016-01-06,3539.81005859375,3539.81005859375,3539.81005859375,3539.81005859375,0.0,3539.81005859375
2016-01-07,3294.3798828125,3294.3798828125,3294.3798828125,3294.3798828125,0.0,3294.3798828125
2016-01-08,3361.56005859375,3361.56005859375,3361.56005859375,3361.56005859375,0.0,3361.56005859375
2016-01-11,3192.449951171875,3192.449951171875,3192.449951171875,3192.449951171875,0.0,3192.449951171875
2016-01-12,3215.7099609375,3215.7099609375,3215.7099609375,3215.7099609375,0.0,3215.7099609375
2016-01-13,3155.8798828125,3155.8798828125,3155.8798828125,3155.8798828125,0.0,3155.8798828125
2016-01-14,3221.570068359375,3221.570068359375,3221.570068359375,3221.570068359375,0.0,3221.570068359375
2016-01-15,3118.72998046875,3118.72998046875,3118.72998046875,3118.72998046875,0.0,3118.72998046875
2016-01-18,3130.72998046875,3130.72998046875,3130.72998046875,3130.72998046875,0.0,3130.72998046875
2016-01-19,3223.1201171875,3223.1201171875,3223.1201171875,3223.1201171875,0.0,3223.1201171875
2016-01-20,3174.3798828125,3174.3798828125,3174.3798828125,3174.3798828125,0.0,3174.3798828125
2016-01-21,3081.340087890625,3081.340087890625,3081.340087890625,3081.340087890625,0.0,3081.340087890625
2016-01-22,3113.4599609375,3113.4599609375,3113.4599609375,3113.4599609375,0.0,3113.4599609375
2016-01-25,3128.889892578125,3128.889892578125,3128.889892578125,3128.889892578125,0.0,3128.889892578125
2016-01-26,2940.510009765625,2940.510009765625,2940.510009765625,2940.510009765625,0.0,2940.510009765625
2016-01-27,2930.35009765625,2930.35009765625,2930.35009765625,2930.35009765625,0.0,2930.35009765625
2016-01-28,2853.760009765625,2853.760009765625,2853.760009765625,2853.760009765625,0.0,2853.760009765625
2016-01-29,2946.090087890625,2946.090087890625,2946.090087890625,2946.090087890625,0.0,2946.090087890625
2016-02-01,2901.050048828125,2901.050048828125,2901.050048828125,2901.050048828125,0.0,2901.050048828125
2016-02-02,2961.330078125,2961.330078125,2961.330078125,2961.330078125,0.0,2961.330078125
2016-02-03,2948.639892578125,2948.639892578125,2948.639892578125,2948.639892578125,0.0,2948.639892578125
2016-02-04,2984.760009765625,2984.760009765625,2984.760009765625,2984.760009765625,0.0,2984.760009765625
2016-02-05,2963.7900390625,2963.7900390625,2963.7900390625,2963.7900390625,0.0,2963.7900390625
2016-02-15,2946.7099609375,2946.7099609375,2946.7099609375,2946.7099609375,0.0,2946.7099609375
2016-02-16,3037.030029296875,3037.030029296875,3037.030029296875,3037.030029296875,0.0,3037.030029296875
2016-02-17,3063.320068359375,3063.320068359375,3063.320068359375,3063.320068359375,0.0,3063.320068359375
2016-02-18,3053.699951171875,3053.699951171875,3053.699951171875,3053.699951171875,0.0,3053.699951171875
2016-02-19,3051.580078125,3051.580078125,3051.580078125,3051.580078125,0.0,3051.580078125
2016-02-22,3118.8701171875,3118.8701171875,3118.8701171875,3118.8701171875,0.0,3118.8701171875
2016-02-23,3089.360107421875,3089.360107421875,3089.360107421875,3089.360107421875,0.0,3089.360107421875
2016-02-24,3109.5400390625,3109.5400390625,3109.5400390625,3109.5400390625,0.0,3109.5400390625
2016-02-25,2918.75,2918.75,2918.75,2918.75,0.0,2918.75
2016-02-26,2948.030029296875,2948.030029296875,2948.030029296875,2948.030029296875,0.0,2948.030029296875
2016-02-29,2877.469970703125,2877.469970703125,2877.469970703125,2877.469970703125,0.0,2877.469970703125
2016-03-01,2930.68994140625,2930.68994140625,2930.68994140625,2930.68994140625,0.0,2930.68994140625
2016-03-02,3051.330078125,3051.330078125,3051.330078125,3051.330078125,0.0,3051.330078125
2016-03-03,3058.419921875,3058.419921875,3058.419921875,3058.419921875,0.0,3058.419921875
2016-03-04,3093.889892578125,3093.889892578125,3093.889892578125,3093.889892578125,0.0,3093.889892578125
2016-03-07,3104.840087890625,3104.840087890625,3104.840087890625,3104.840087890625,0.0,3104.840087890625
2016-03-08,3107.669921875,3107.669921875,3107.669921875,3107.669921875,0.0,3107.669921875
2016-03-09,3071.909912109375,3071.909912109375,3071.909912109375,3071.909912109375,0.0,3071.909912109375
2016-03-10,3013.14990234375,3013.14990234375,3013.14990234375,3013.14990234375,0.0,3013.14990234375
2016-03-11,3018.280029296875,3018.280029296875,3018.280029296875,3018.280029296875,0.0,3018.280029296875
2016-03-14,3065.68994140625,3065.68994140625,3065.68994140625,3065.68994140625,0.0,3065.68994140625
2016-03-15,3074.780029296875,3074.780029296875,3074.780029296875,3074.780029296875,0.0,3074.780029296875
2016-03-16,3090.030029296875,3090.030029296875,3090.030029296875,3090.030029296875,0.0,3090.030029296875
2016-03-17,3124.199951171875,3124.199951171875,3124.199951171875,3124.199951171875,0.0,3124.199951171875
2016-03-18,3171.9599609375,3171.9599609375,3171.9599609375,3171.9599609375,0.0,3171.9599609375
2016-03-21,3249.43994140625,3249.43994140625,3249.43994140625,3249.43994140625,0.0,3249.43994140625
2016-03-22,3225.7900390625,3225.7900390625,3225.7900390625,3225.7900390625,0.0,3225.7900390625
2016-03-23,3236.090087890625,3236.090087890625,3236.090087890625,3236.090087890625,0.0,3236.090087890625
2016-03-24,3181.85009765625,3181.85009765625,3181.85009765625,3181.85009765625,0.0,3181.85009765625
2016-03-25,3197.820068359375,3197.820068359375,3197.820068359375,3197.820068359375,0.0,3197.820068359375
2016-03-28,3169.72998046875,3169.72998046875,3169.72998046875,3169.72998046875,0.0,3169.72998046875
2016-03-29,3135.409912109375,3135.409912109375,3135.409912109375,3135.409912109375,0.0,3135.409912109375
2016-03-30,3216.27001953125,3216.27001953125,3216.27001953125,3216.27001953125,0.0,3216.27001953125
2016-03-31,3218.090087890625,3218.090087890625,3218.090087890625,3218.090087890625,0.0,3218.090087890625
2016-04-01,3221.89990234375,3221.89990234375,3221.89990234375,3221.89990234375,0.0,3221.89990234375
2016-04-05,3270.699951171875,3270.699951171875,3270.699951171875,3270.699951171875,0.0,3270.699951171875
2016-04-06,3257.530029296875,3257.530029296875,3257.530029296875,3257.530029296875,0.0,3257.530029296875
2016-04-07,3209.2900390625,3209.2900390625,3209.2900390625,3209.2900390625,0.0,3209.2900390625
2016-04-08,3173.090087890625,3173.090087890625,3173.090087890625,3173.090087890625,0.0,3173.090087890625
2016-04-11,3230.10009765625,3230.10009765625,3230.10009765625,3230.10009765625,0.0,3230.10009765625
2016-04-12,3218.449951171875,3218.449951171875,3218.449951171875,3218.449951171875,0.0,3218.449951171875
2016-04-13,3261.3798828125,3261.3798828125,3261.3798828125,3261.3798828125,0.0,3261.3798828125
2016-04-14,3275.830078125,3275.830078125,3275.830078125,3275.830078125,0.0,3275.830078125
2016-04-15,3272.2099609375,3272.2099609375,3272.2099609375,3272.2099609375,0.0,3272.2099609375
2016-04-18,3228.449951171875,3228.449951171875,3228.449951171875,3228.449951171875,0.0,3228.449951171875
2016-04-19,3238.300048828125,3238.300048828125,3238.300048828125,3238.300048828125,0.0,3238.300048828125
2016-04-20,3181.030029296875,3181.030029296875,3181.030029296875,3181.030029296875,0.0,3181.030029296875
2016-04-21,3160.60009765625,3160.60009765625,3160.60009765625,3160.60009765625,0.0,3160.60009765625
2016-04-22,3174.89990234375,3174.89990234375,3174.89990234375,3174.89990234375,0.0,3174.89990234375
2016-04-25,3162.030029296875,3162.030029296875,3162.030029296875,3162.030029296875,0.0,3162.030029296875
2016-04-26,3179.159912109375,3179.159912109375,3179.159912109375,3179.159912109375,0.0,3179.159912109375
2016-04-27,3165.919921875,3165.919921875,3165.919921875,3165.919921875,0.0,3165.919921875
2016-04-28,3160.580078125,3160.580078125,3160.580078125,3160.580078125,0.0,3160.580078125
2016-04-29,3156.75,3156.75,3156.75,3156.75,0.0,3156.75
2016-05-03,3210.219970703125,3210.219970703125,3210.219970703125,3210.219970703125,0.0,3210.219970703125
2016-05-04,3209.4599609375,3209.4599609375,3209.4599609375,3209.4599609375,0.0,3209.4599609375
2016-05-05,3213.919921875,3213.919921875,3213.919921875,3213.919921875,0.0,3213.919921875
2016-05-06,3130.35009765625,3130.35009765625,3130.35009765625,3130.35009765625,0.0,3130.35009765625
2016-05-09,3065.6201171875,3065.6201171875,3065.6201171875,3065.6201171875,0.0,3065.6201171875
2016-05-10,3069.110107421875,3069.110107421875,3069.110107421875,3069.110107421875,0.0,3069.110107421875
2016-05-11,3082.81005859375,3082.81005859375,3082.81005859375,3082.81005859375,0.0,3082.81005859375
2016-05-12,3090.139892578125,3090.139892578125,3090.139892578125,3090.139892578125,0.0,3090.139892578125
2016-05-13,3074.93994140625,3074.93994140625,3074.93994140625,3074.93994140625,0.0,3074.93994140625
2016-05-16,3095.31005859375,3095.31005859375,3095.31005859375,3095.31005859375,0.0,3095.31005859375
2016-05-17,3086.02001953125,3086.02001953125,3086.02001953125,3086.02001953125,0.0,3086.02001953125
2016-05-18,3068.0400390625,3068.0400390625,3068.0400390625,3068.0400390625,0.0,3068.0400390625
2016-05-19,3062.5,3062.5,3062.5,3062.5,0.0,3062.5
2016-05-20,3078.219970703125,3078.219970703125,3078.219970703125,3078.219970703125,0.0,3078.219970703125
2016-05-23,3087.219970703125,3087.219970703125,3087.219970703125,3087.219970703125,0.0,3087.219970703125
2016-05-24,3063.56005859375,3063.56005859375,3063.56005859375,3063.56005859375,0.0,3063.56005859375
2016-05-25,3059.22998046875,3059.22998046875,3059.22998046875,3059.22998046875,0.0,3059.22998046875
2016-05-26,3064.2099609375,3064.2099609375,3064.2099609375,3064.2099609375,0.0,3064.2099609375
2016-05-27,3062.5,3062.5,3062.5,3062.5,0.0,3062.5
2016-05-30,3066.7099609375,3066.7099609375,3066.7099609375,3066.7099609375,0.0,3066.7099609375
2016-05-31,3169.56005859375,3169.56005859375,3169.56005859375,3169.56005859375,0.0,3169.56005859375
2016-06-01,3160.550048828125,3160.550048828125,3160.550048828125,3160.550048828125,0.0,3160.550048828125
2016-06-02,3167.10009765625,3167.10009765625,3167.10009765625,3167.10009765625,0.0,3167.10009765625
2016-06-03,3189.330078125,3189.330078125,3189.330078125,3189.330078125,0.0,3189.330078125
2016-06-06,3178.7900390625,3178.7900390625,3178.7900390625,3178.7900390625,0.0,3178.7900390625
2016-06-07,3177.050048828125,3177.050048828125,3177.050048828125,3177.050048828125,0.0,3177.050048828125
2016-06-08,3163.989990234375,3163.989990234375,3163.989990234375,3163.989990234375,0.0,3163.989990234375
2016-06-13,3066.340087890625,3066.340087890625,3066.340087890625,3066.340087890625,0.0,3066.340087890625
2016-06-14,3075.97998046875,3075.97998046875,3075.97998046875,3075.97998046875,0.0,3075.97998046875
2016-06-15,3116.3701171875,3116.3701171875,3116.3701171875,3116.3701171875,0.0,3116.3701171875
2016-06-16,3094.669921875,3094.669921875,3094.669921875,3094.669921875,0.0,3094.669921875
2016-06-17,3110.360107421875,3110.360107421875,3110.360107421875,3110.360107421875,0.0,3110.360107421875
2016-06-20,3112.669921875,3112.669921875,3112.669921875,3112.669921875,0.0,3112.669921875
2016-06-21,3106.320068359375,3106.320068359375,3106.320068359375,3106.320068359375,0.0,3106.320068359375
2016-06-22,3133.9599609375,3133.9599609375,3133.9599609375,3133.9599609375,0.0,3133.9599609375
2016-06-23,3117.320068359375,3117.320068359375,3117.320068359375,3117.320068359375,0.0,3117.320068359375
2016-06-24,3077.159912109375,3077.159912109375,3077.159912109375,3077.159912109375,0.0,3077.159912109375
2016-06-27,3120.5400390625,3120.5400390625,3120.5400390625,3120.5400390625,0.0,3120.5400390625
2016-06-28,3136.39990234375,3136.39990234375,3136.39990234375,3136.39990234375,0.0,3136.39990234375
